1641629239731385344,0.19742,-0.08866,0.06786,0.68640,0.33442,-0.44048,-0.47223,
1641629239781386240,0.21491,-0.08872,0.06245,0.69454,0.32740,-0.43132,-0.47369,
1641629239831385088,0.23179,-0.08921,0.06028,0.70226,0.32168,-0.41954,-0.47679,
1641629239881385216,0.24737,-0.09038,0.06137,0.71111,0.31661,-0.40177,-0.48234,
1641629239931385344,0.26290,-0.09294,0.06583,0.71645,0.31618,-0.38275,-0.49014,
1641629239981385216,0.27693,-0.09628,0.07426,0.71993,0.31772,-0.36646,-0.49644,
1641629240081385216,0.30372,-0.10958,0.10633,-0.71071,-0.33258,0.34224,0.51686,
1641629240131385344,0.31065,-0.11740,0.12332,-0.70249,-0.34886,0.33084,0.52474,
1641629240181385216,0.31341,-0.12470,0.14013,-0.69234,-0.36526,0.32411,0.53123,
1641629240231385344,0.31108,-0.13046,0.15478,-0.68392,-0.38250,0.32196,0.53131,
1641629240281385216,0.30538,-0.13437,0.16537,-0.67910,-0.40005,0.32222,0.52437,
1641629240331385088,0.29574,-0.13750,0.17017,-0.67306,-0.42153,0.31795,0.51790,
1641629240381385216,0.28325,-0.14007,0.16947,-0.66644,-0.44323,0.31374,0.51086,
1641629240431385344,0.26497,-0.14131,0.16084,0.65882,0.46668,-0.31342,-0.49995,
1641629240481385216,0.25452,-0.14503,0.15288,0.65041,0.49022,-0.31781,-0.48544,
1641629240531385088,0.23964,-0.14643,0.13989,0.64409,0.50498,-0.33015,-0.47026,
1641629240581385216,0.22413,-0.14638,0.12528,0.64026,0.51426,-0.34757,-0.45255,
1641629240631385344,0.20946,-0.14589,0.10982,0.63556,0.52355,-0.36522,-0.43424,
1641629240681385216,0.19581,-0.14527,0.09474,0.63059,0.53075,-0.38265,-0.41741,
1641629240731385344,0.18202,-0.14482,0.08074,0.62342,0.53520,-0.40193,-0.40418,
1641629240781385216,0.16860,-0.14532,0.06841,0.61428,0.53905,-0.42265,-0.39172,
1641629240831385088,0.15516,-0.14665,0.05827,0.60520,0.53949,-0.44602,-0.37915,
1641629240881385216,0.14103,-0.14859,0.05070,0.59766,0.54051,-0.46723,-0.36380,
1641629240931385344,0.12714,-0.15150,0.04659,0.58942,0.53852,-0.48968,-0.35041,
1641629240981385216,0.11382,-0.15575,0.04565,0.57752,0.54253,-0.50763,-0.33829,
1641629241031385088,0.10121,-0.16028,0.04907,0.56347,0.54718,-0.52171,-0.33305,
1641629241081385216,0.08746,-0.16439,0.05654,0.54870,0.55122,-0.53385,-0.33181,
1641629241131385344,0.07911,-0.16763,0.06915,0.53274,0.55287,-0.54763,-0.33259,
1641629241181385216,0.07099,-0.17194,0.08361,-0.51519,-0.55183,0.56508,0.33278,
1641629241231385344,0.06857,-0.17208,0.10233,-0.50026,-0.55054,0.57896,0.33384,
1641629241281385216,0.06573,-0.17174,0.12006,-0.48862,-0.54833,0.58775,0.33931,
1641629241331385088,0.06343,-0.16872,0.13754,-0.47898,-0.54612,0.59128,0.35031,
1641629241381385216,0.06428,-0.16378,0.15544,-0.47524,-0.54195,0.58904,0.36533,
1641629241431385344,0.06344,-0.15487,0.17749,-0.47948,-0.53095,0.58467,0.38256,
1641629241481385216,0.07180,-0.14514,0.19080,-0.48418,-0.51619,0.58248,0.39979,
1641629241531385088,0.07973,-0.13406,0.20719,-0.48943,-0.49456,0.58258,0.42008,
1641629241581385216,0.09315,-0.12273,0.22112,-0.49547,-0.47431,0.57517,0.44578,
1641629241631385344,0.10824,-0.11182,0.23009,-0.50632,-0.44574,0.56661,0.47319,
1641629241681386240,0.12540,-0.10130,0.23321,-0.51916,-0.42020,0.55624,0.49448,
1641629241731386112,0.14314,-0.09049,0.23094,-0.53641,-0.38946,0.55066,0.50730,
1641629241781385216,0.15980,-0.07965,0.22096,-0.56153,-0.36960,0.53665,0.50999,
1641629241831385088,0.17419,-0.06875,0.20334,-0.59282,-0.34788,0.51119,0.51597,
1641629241881385216,0.18604,-0.05714,0.18058,-0.63412,-0.32611,0.47465,0.51599,
1641629241931385344,0.19798,-0.04594,0.15489,-0.67461,-0.30498,0.43477,0.51270,
1641629241981385216,0.21113,-0.03591,0.12917,-0.70918,-0.27989,0.39876,0.50963,
1641629242031385088,0.22497,-0.02686,0.10503,-0.73949,-0.25527,0.36198,0.50692,
1641629242081385216,0.24034,-0.01929,0.08390,-0.76342,-0.22759,0.32697,0.50841,
1641629242131385344,0.25589,-0.01357,0.06648,-0.78274,-0.20389,0.29132,0.51076,
1641629242181385216,0.27220,-0.00976,0.05437,-0.79532,-0.17930,0.25852,0.51815,
1641629242231385344,0.28859,-0.00785,0.04818,-0.80642,-0.15431,0.23048,0.52226,
1641629242281385216,0.30527,-0.00883,0.04793,-0.81014,-0.13575,0.20566,0.53194,
1641629242331385088,0.32243,-0.01140,0.05330,-0.81147,-0.12084,0.18082,0.54241,
1641629242381385216,0.33989,-0.01561,0.06289,-0.80959,-0.11426,0.15143,0.55550,
1641629242431385344,0.35553,-0.02061,0.07609,-0.80736,-0.11124,0.11421,0.56811,
1641629242481385216,0.37012,-0.02660,0.09252,-0.80147,-0.10862,0.07846,0.58283,
1641629242531385088,0.38315,-0.03254,0.11109,-0.79647,-0.10660,0.05010,0.59309,
1641629242581385216,0.39358,-0.03675,0.12985,-0.79524,-0.10496,0.03084,0.59635,
1641629242631385344,0.39955,-0.04168,0.14794,-0.79250,-0.10375,0.01899,0.60069,
1641629242681386240,0.39995,-0.04547,0.16233,-0.79157,-0.10095,0.00873,0.60262,
1641629242781386240,0.39240,-0.05019,0.17772,-0.78988,-0.10945,-0.01675,0.60318,
1641629242881385216,0.37414,-0.04872,0.16903,-0.79516,-0.12003,-0.02983,0.59366,
1641629242931385344,0.36197,-0.04774,0.15574,-0.80129,-0.13067,-0.02315,0.58337,
1641629242981385216,0.34677,-0.04557,0.13780,-0.80860,-0.14185,-0.01261,0.57087,
1641629243031385088,0.32947,-0.04313,0.11672,-0.81500,-0.15765,-0.00385,0.55759,
1641629243081385216,0.31029,-0.04126,0.09438,-0.81896,-0.17138,0.00439,0.54765,
1641629243131385344,0.28947,-0.04110,0.07274,-0.82378,-0.18242,0.01636,0.53651,
1641629243181385216,0.26835,-0.04442,0.05313,-0.83002,-0.19738,0.03513,0.52046,
1641629243231385344,0.24732,-0.05120,0.03692,-0.83243,-0.21397,0.05458,0.50824,
1641629243281385216,0.22656,-0.05903,0.02633,-0.83025,-0.22747,0.06983,0.50405,
